race_id,escape_strength,inner_collapse_risk,attack_pressure,race_upset_score,probability_flatness,dynamic_rerank_subset,scenario,result_scenario,winner_course,winner_style,lane1_status,top3_shape,is_outer_chain,is_inner_dominant
2026-07-09_18_08,0.2244870782471207,0.5396937762756044,0.3582282883436009,0.47984208464880374,0.9355797539643166,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-09_18_09,0.27735176901051645,0.5049640661724688,0.3416695714438861,0.4542478991235995,0.9213247800020263,neutral,S3_C3_WIN_CENTER,C3__NUKI__IN_REMAIN__INNER_TOP3,3,NUKI,IN_REMAIN,INNER_TOP3,False,True
2026-07-09_18_10,0.21452361971117312,0.5336109414625689,0.34903211505693454,0.4522497072729557,0.9301392498824973,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-09_18_11,0.3121233994800099,0.5063515406530255,0.383296435575467,0.4516046382738972,0.8869286787613064,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-09_18_12,0.26887538238288483,0.5330973684210377,0.38831869340243064,0.4575195035724447,0.9059347941807954,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__INNER_TOP3,3,MAKURI,IN_REMAIN,INNER_TOP3,False,True
2026-07-09_20_01,0.26230534736328764,0.5097251277201169,0.3361148170774279,0.45579629463095406,0.9260200201675048,neutral,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-09_20_02,0.2682843243285696,0.5135431987368693,0.3365434083474538,0.45533100173999935,0.9469455989730201,upset_or_flat,S2_C2_WIN_IN_OUT,C2__SASHI__IN_OUT__OUTER_CHAIN,2,SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-09_20_03,0.2513608930641144,0.5305360798633314,0.36566228775670406,0.4523944723231479,0.9395201263937818,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_REMAIN__INNER_CENTER,1,ESCAPE,IN_REMAIN,INNER_CENTER,False,False
2026-07-09_20_04,0.24114460339884358,0.5427263335925055,0.374745192190334,0.4867556959306665,0.9534133998935393,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-09_20_05,0.2731779625445167,0.5385058049394253,0.41809886746128394,0.47948681744517135,0.9158693352032206,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-09_20_06,0.2393833177242718,0.5457077466245317,0.3985922234231377,0.4810847342931677,0.948865230006758,attack_or_collapse,S4_C4_WIN_KADO,C4__SASHI__IN_REMAIN__OUTER_CHAIN,4,SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-09_20_07,0.2697643321425504,0.5213559736522827,0.37500772911745656,0.45174191555373516,0.9041789106035707,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-09_20_08,0.32946875963627803,0.5021864488542995,0.3813029155104536,0.4564589001405028,0.9240296452336725,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-09_20_09,0.2508466341357038,0.5127823117745234,0.3371095848295135,0.45440075081360565,0.9115140799753145,neutral,S5_OUTER_WIN_OR_CHAIN,C5__NUKI__IN_REMAIN__CENTER_OUTER,5,NUKI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-09_20_10,0.30730839547470545,0.5159621939287304,0.4014888469956873,0.46235015896755816,0.9196708264128584,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-09_20_11,0.33188223553439733,0.48150596036106547,0.34392707741989764,0.444419569000737,0.8917536992777523,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-09_20_12,0.27513163419632813,0.5248690539826311,0.3775634424611115,0.4573306295968021,0.8981024718649625,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-09_24_01,0.23518032048614607,0.5177962214880396,0.31673536812847747,0.4500088416951695,0.9096716393240809,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-09_24_02,0.23762628875175523,0.5483198072831852,0.37871273237792463,0.485932588009528,0.9444480853681981,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-09_24_03,0.27329906724353265,0.5057752611639394,0.33135064965855804,0.43933075316970477,0.9024262839941044,neutral,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-09_24_04,0.27452537484148354,0.5205986383877621,0.36335806275201477,0.4665053448471195,0.9163763575161548,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-09_24_05,0.28428604816098063,0.5168538899106575,0.34806845023275484,0.4531367082439472,0.9089977973968817,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-09_24_06,0.2992987409945555,0.49094959219933837,0.32483313068497033,0.44155371574291064,0.8910487125940689,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-09_24_07,0.25909951793717995,0.5305418009318019,0.3503629932122308,0.44942478560090543,0.8996864804212718,neutral,S0_C1_ESCAPE_IN_WIN,C1__NUKI__IN_WIN__INNER_CENTER,1,NUKI,IN_WIN,INNER_CENTER,False,False
2026-07-09_24_08,0.3225656871012743,0.5011212626682691,0.38046524551055483,0.4437173602428441,0.9013937192958381,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-09_24_09,0.21308684910291895,0.5367303852593002,0.35480663943359214,0.4759876245948218,0.9453535847334178,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-09_24_10,0.331557519792769,0.5006885221185683,0.36912961191020943,0.4535358131326549,0.9065210107155225,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-09_24_11,0.24318699967031168,0.5314008879129682,0.3617088172335855,0.4678333832875036,0.9163044617786112,neutral,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-09_24_12,0.2859549274341158,0.4883422669781883,0.3059186982265445,0.44175145005602806,0.9025651525595635,neutral,S0_C1_ESCAPE_IN_WIN,C1__NUKI__IN_WIN__CENTER_OUTER,1,NUKI,IN_WIN,CENTER_OUTER,False,False
2026-07-10_02_01,0.22384786042675275,0.5339502477361537,0.35725657806800337,0.4619050777302549,0.922372669999355,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__OUTER_CHAIN,5,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_02_02,0.21201187039543815,0.5471631766696103,0.36921518975685075,0.4745276215499985,0.9450737069475578,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_CENTER,2,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-10_02_03,0.23308522277595378,0.5243273826629871,0.3352692966866877,0.4519566085405529,0.9235609029102851,neutral,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__OUTER_CHAIN,2,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_02_04,0.31205178598821715,0.5059373786223045,0.35560510990969035,0.44352163440319947,0.9269699506081022,stable_escape,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,4,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_02_05,0.1794995307148496,0.5622895295442225,0.3525630702640166,0.4828190488130187,0.9506759234026013,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,3,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_02_06,0.2938438758308658,0.5191265289963232,0.39564207882623453,0.4651361988290933,0.8994090760157777,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-10_02_07,0.19331080227053307,0.5573932025794519,0.378153546262919,0.47360610703526934,0.9369945269137832,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_CENTER,2,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-10_02_08,0.22081132441433884,0.5483516558201403,0.3865079077354526,0.4703266800025542,0.9339611270159702,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,4,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_02_09,0.3080586162833328,0.4917553091348009,0.35048816826302776,0.450808527433049,0.9176615799738117,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_02_10,0.27465795655331143,0.5211497774227503,0.3658668703447956,0.453290288171214,0.9330143546951404,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__INNER_TOP3,3,MAKURI,IN_REMAIN,INNER_TOP3,False,True
2026-07-10_02_11,0.29108821885473524,0.5137070981896501,0.38046509739509304,0.45521219726591416,0.9029581101195482,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-10_02_12,0.31624628416332157,0.49681239077415,0.35724986583636065,0.46032071908417893,0.9104073207251068,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_06_01,0.285256288372627,0.5213177600419062,0.38246126190341634,0.4787098035402291,0.9502521405496623,attack_or_collapse,S4_C4_WIN_KADO,C4__SASHI__IN_OUT__OUTER_CHAIN,4,SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_06_02,0.2766689558385295,0.5232472760586617,0.38506717339854085,0.4691970727038449,0.9527441887718555,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__NUKI__IN_REMAIN__OUTER_CHAIN,5,NUKI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-10_06_03,0.2843213784567127,0.5307676073999816,0.41189663554166556,0.47058121328666147,0.8999158600420156,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_06_04,0.28548319243111364,0.5074278395024701,0.34977365355621604,0.4599956871798381,0.9411322043644182,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_06_05,0.3182895301890682,0.4959158183971863,0.3657901650995692,0.44812195756913575,0.9245204832990563,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_06_06,0.25778247060825077,0.5130463985465155,0.34356744598687206,0.4523685608069571,0.9471694979159676,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-10_06_07,0.27556679785429083,0.5112770045189754,0.3533738220904312,0.4616199431211175,0.9231570057382111,neutral,S0_C1_ESCAPE_IN_WIN,C1__NUKI__IN_WIN__MIXED,1,NUKI,IN_WIN,MIXED,False,False
2026-07-10_06_08,0.21516812134671298,0.5417352739202326,0.36112406894329674,0.466083698297709,0.9444708055922109,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_06_09,0.273097539802324,0.5124450612292688,0.34276662801847657,0.4551062794486493,0.9285835948069354,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__INNER_TOP3,3,MAKURI_SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-10_06_10,0.27104831838273064,0.5325450879635096,0.38977147519246014,0.466418616960453,0.9152619284977147,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,5,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-10_06_11,0.2808866997059073,0.5025425884190562,0.33696225426338355,0.449848591586447,0.9037211191969868,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-10_06_12,0.2800719338246952,0.5092735343173622,0.3588890732669563,0.44658641923527886,0.9067992941839713,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__CENTER_OUTER,5,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-10_08_01,0.23315802710629227,0.5459254030886267,0.369261340803933,0.4586683017405161,0.9021971259013772,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__OUTER_CHAIN,4,MAKURI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-10_08_02,0.25622394080764765,0.5234771454684419,0.34293568674428704,0.46922415029716447,0.9553855369070682,upset_or_flat,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-10_08_03,0.3038011201090417,0.5031250253623171,0.34742348979681037,0.4574075110048447,0.9379092755181434,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_08_04,0.2832883162080736,0.49986752667121814,0.3406268402560756,0.46068873070945093,0.9397549220624221,upset_or_flat,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__OUTER_CHAIN,3,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_08_05,0.27600895298747785,0.5279346967558549,0.38171290681232406,0.45175194320648737,0.891177537949348,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_08_06,0.2966240575532415,0.5015469554519341,0.32087520053026786,0.4448702973100225,0.9010878820435921,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_08_07,0.27226421667310946,0.5203526949779038,0.37596126667863017,0.45846522306921944,0.9146941421974767,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,5,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_08_08,0.2330507511556767,0.5386474987856066,0.349240121567203,0.4562706434674746,0.9527020099070078,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_08_09,0.24092744444048833,0.5461991056041888,0.39961939755776055,0.47338191712528055,0.9241969244081141,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-10_08_10,0.21749718051957914,0.5717570987834981,0.431896073731311,0.4972660906501837,0.9333077868254835,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_08_11,0.288728446865685,0.5168269528469253,0.38427843871047557,0.46350680889693335,0.9000889022759885,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-10_08_12,0.30097579071951236,0.502851563419532,0.35363051673571155,0.43889896237401155,0.9137521125827578,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_09_01,0.2836274260883153,0.5089551340143887,0.3466482389026152,0.4496855313281636,0.9064152944833149,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-10_09_02,0.28546771923101216,0.4917823492785992,0.3191724076169178,0.44243829776823707,0.9253011419987416,neutral,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_CENTER,2,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-10_09_03,0.297096434270333,0.5048912883521588,0.36781209839498247,0.447500340805308,0.93752735432372,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-10_09_04,0.20702891790202527,0.5635547098989921,0.4017046861266385,0.5016907358957926,0.9520294683243022,attack_or_collapse,S4_C4_WIN_KADO,C4__SASHI__IN_REMAIN__INNER_CENTER,4,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-10_09_05,0.28951528146444294,0.503166490470386,0.3427191035718036,0.43886919922969464,0.9027240173161459,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_09_06,0.2624755890391643,0.5340917476755584,0.39522359241736665,0.47380776217191894,0.9445037054860678,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__NUKI__IN_WIN__CENTER_OUTER,1,NUKI,IN_WIN,CENTER_OUTER,False,False
2026-07-10_09_07,0.25134753321125664,0.5241241177973477,0.35007592166070245,0.4635322021591726,0.9474937771754824,upset_or_flat,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,5,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-10_09_08,0.26365498427890016,0.5445644879654459,0.4108483953136097,0.48700135141288614,0.938109813036482,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,5,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_09_09,0.31003014314466615,0.47945209949275247,0.30977062466898675,0.43188045560774135,0.898896691720533,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-10_09_10,0.22375542294083647,0.5498844275708188,0.37753772627335935,0.4820797525776323,0.9455814077445406,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_OUT__CENTER_OUTER,4,MAKURI_SASHI,IN_OUT,CENTER_OUTER,False,False
2026-07-10_09_11,0.30767385328171487,0.49449451863430793,0.35232073897760896,0.4507330161976747,0.9107112468825476,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-10_09_12,0.32171955155905174,0.4975398127758351,0.3666754301911682,0.45758467975102346,0.8966774909306858,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_10_01,0.29766797697790537,0.5000970842498275,0.3471616518251242,0.44209371159324345,0.8888300695805956,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-10_10_02,0.2326217980683663,0.5523956832905537,0.39148901453408674,0.48963470348195004,0.9421717760804736,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-10_10_03,0.2379011048111798,0.5407380434056277,0.38659398774603193,0.47191134970193005,0.9429360668031608,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-10_10_04,0.27024871173954357,0.5332228293929326,0.3996050294669673,0.46412938208744814,0.9014291236485475,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_10_05,0.16919150316038506,0.548974930534405,0.3491523352325961,0.47627920359228026,0.9478846659051808,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,4,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_10_06,0.24479447720303293,0.5164573094255471,0.32872088253663223,0.4477721816042829,0.932561843575507,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,3,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_10_07,0.250350694237156,0.5232649506972391,0.3510514399649354,0.4468383507428171,0.9524774766316977,upset_or_flat,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-10_10_08,0.21210921374349964,0.533797847345115,0.3741844063152745,0.4690511120018897,0.9308027844087503,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__CENTER_OUTER,3,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-10_10_09,0.18474545804754838,0.5809821044825061,0.39343742417342975,0.46493987079261195,0.9205582437494273,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-10_10_10,0.2159248512602584,0.5332442123966757,0.32618104453878843,0.46591312906995663,0.9505920571037965,upset_or_flat,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-10_10_11,0.21336287623657135,0.5599227524262673,0.3886609230217484,0.483367348981748,0.9491970973435403,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C6__SASHI__IN_OUT__OUTER_CHAIN,6,SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_10_12,0.3222699629064574,0.48780800888940556,0.35677508506431066,0.4390651770898141,0.908233871949605,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_11_01,0.23939426791997875,0.5442629329754493,0.3760428745586363,0.4815728957768703,0.9401025444175197,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_CENTER,2,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-10_11_02,0.17664637385887508,0.5721387642268474,0.39149234452646875,0.49668979713175704,0.9481250785037558,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-10_11_03,0.2528544133415703,0.5073781454132926,0.3143574491198006,0.4502883086148093,0.9496850269631127,upset_or_flat,S4_C4_WIN_KADO,C4__SASHI__IN_OUT__OUTER_CHAIN,4,SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-10_11_04,0.26631530886228827,0.5290697804390718,0.37633130151261285,0.4599730659299127,0.9454151817238384,upset_or_flat,S2_C2_WIN_IN_OUT,C2__SASHI__IN_OUT__CENTER_OUTER,2,SASHI,IN_OUT,CENTER_OUTER,False,False
2026-07-10_11_05,0.20196554736316946,0.5671690464832393,0.4064948423159127,0.4953502741023754,0.9245533386861845,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,4,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-10_11_06,0.20996038976758627,0.5711545279482726,0.42351979261899386,0.4936346579807369,0.9497126621304561,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__CENTER_OUTER,2,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-10_11_07,0.2442765625275318,0.5406544870565488,0.38062070898126776,0.4694373115689799,0.9335905733863897,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-10_11_08,0.28505959900105743,0.500352341352412,0.3290290012393782,0.43629780519510486,0.9231788192614795,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-10_11_09,0.3414428026918342,0.4773192784608388,0.34285338710836866,0.4309703693241874,0.889638760850221,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-10_11_10,0.31247485781343637,0.4851139566776744,0.32625621672587374,0.4302675878532255,0.8962166860672671,stable_escape,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-10_11_11,0.3217644347851541,0.48693103007363314,0.33780791104140906,0.4458532304295373,0.9103434248199815,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
